sentiment_analysis,developer
2,"FromSoftware, Inc"
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Valve
2,Valve
2,Turtle Rock Studios
2,Turtle Rock Studios
0,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
0,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)"
0,Rebellion
2,Eagle Dynamics SA
2,Valve
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Valve
2,Digital Extremes
2,Digital Extremes
2,Scott Cawthon
2,Scott Cawthon
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Facepunch Studios
2,Facepunch Studios
2,Techland
2,Sos
2,Sos
2,Sos
0,Valve
0,Valve
2,Facepunch Studios
2,Facepunch Studios
0,Red Duck Inc.
0,Red Duck Inc.
0,Scott Cawthon
0,Scott Cawthon
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,Bethesda Game Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Stridemann
2,Stridemann
2,Stridemann
2,Stridemann
2,Valve
2,Valve
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
0,Axolot Games
0,Axolot Games
0,Axolot Games
0,Axolot Games
0,Axolot Games
2,Valve
2,Valve
2,Daedalic Entertainment
2,Daedalic Entertainment
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
0,"Trek Industries, Inc"
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Traveller's Tales
2,Traveller's Tales
2,Cellar Door Games
2,Cellar Door Games
2,Cellar Door Games
2,Valve
0,Valve
2,TaleWorlds Entertainment
2,TaleWorlds Entertainment
2,Valve
2,Valve
2,Telltale Games
2,Facepunch Studios
2,Facepunch Studios
0,Carbon Games
0,Carbon Games
0,Carbon Games
0,Carbon Games
0,Carbon Games
0,Edge of Reality
0,Edge of Reality
0,Edge of Reality
2,Avalanche Studios
2,Avalanche Studios
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Facepunch Studios
2,Facepunch Studios
2,RobTop Games
2,RobTop Games
0,Eugen Systems
2,Code}{atch
2,Code}{atch
2,Code}{atch
2,Code}{atch
2,Code}{atch
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Valve
2,Valve
2,Blue Mammoth Games
2,Blue Mammoth Games
2,Blue Mammoth Games
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Valve
2,Valve
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
0,Hello Games
0,Hello Games
2,Valve
0,The Behemoth
0,The Behemoth
0,The Behemoth
0,The Behemoth
2,Valve
2,"Firaxis,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,SFB Games
2,SFB Games
2,Valve
2,Valve
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Paradox Development Studio
2,Paradox Development Studio
0,Facepunch Studios
0,Facepunch Studios
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,Valve
2,Valve
2,Valve
2,Valve
2,Pandemic Studios
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Valve
2,Valve
2,Valve
2,Valve
2,Artery Games
2,Artery Games
2,Galactic Cafe
2,Galactic Cafe
0,Cyanide Montreal
2,"Monolith Productions, Inc."
2,"Monolith Productions, Inc."
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,"Hopoo Games, LLC"
2,"Hopoo Games, LLC"
2,"Hopoo Games, LLC"
2,"M2H,Blackmill Games"
2,"M2H,Blackmill Games"
2,"M2H,Blackmill Games"
2,Anisoptera Games
2,Anisoptera Games
2,Anisoptera Games
2,Valve
2,Valve
2,Nihon Falcom
2,Nihon Falcom
2,Nihon Falcom
2,Glass Knuckle Games
2,Glass Knuckle Games
2,Valve
2,Valve
2,Valve
2,Valve
2,Shining Rock Software LLC
2,Shining Rock Software LLC
2,Shining Rock Software LLC
0,Terry Cavanagh
0,Terry Cavanagh
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Valve
2,Valve
0,Reloaded Productions
0,Reloaded Productions
0,Reloaded Productions
0,Valve
0,Valve
0,Valve
2,SCS Software
2,SCS Software
2,Tripwire Interactive
2,Tripwire Interactive
2,Tripwire Interactive
2,ConcernedApe
2,ConcernedApe
2,ConcernedApe
0,"Nicalis, Inc."
2,No More Room in Hell Team
2,No More Room in Hell Team
2,No More Room in Hell Team
0,Valve
0,Valve
0,Valve
2,DEVGRU-P
2,DEVGRU-P
2,DEVGRU-P
2,DEVGRU-P
2,DEVGRU-P
2,"Rocksteady Studios,Feral Interactive (Mac)"
2,"Rocksteady Studios,Feral Interactive (Mac)"
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
0,Re-Logic
0,Re-Logic
0,Re-Logic
0,Re-Logic
0,marbenx
0,marbenx
0,marbenx
2,Valve
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Frozenbyte
2,Frozenbyte
2,Frozenbyte
2,Valve
2,Valve
2,Valve
2,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)"
0,Ascaron Entertainment ltd.
2,Giants Software
2,Giants Software
0,Tripwire Interactive
2,Valve
0,Facepunch Studios
0,Facepunch Studios
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
0,The Behemoth
0,The Behemoth
0,The Behemoth
0,The Behemoth
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,TimeSymmetry
0,TimeSymmetry
0,TimeSymmetry
2,Valve
0,"Expansive Worlds,Avalanche Studios"
0,"Expansive Worlds,Avalanche Studios"
0,"Expansive Worlds,Avalanche Studios"
0,"Expansive Worlds,Avalanche Studios"
0,"Expansive Worlds,Avalanche Studios"
2,Valve
2,Bethesda Game Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,New World Interactive
2,New World Interactive
2,New World Interactive
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,Splash Damage
0,Splash Damage
0,Splash Damage
0,Splash Damage
0,Star Gem Inc.
0,Star Gem Inc.
0,Star Gem Inc.
0,Star Gem Inc.
2,Haemimont Games
2,Haemimont Games
2,Haemimont Games
2,Valve
2,Failbetter Games
2,Failbetter Games
2,Failbetter Games
0,Re-Logic
0,Re-Logic
0,Re-Logic
0,Re-Logic
2,Valve
2,"Noio,Licorice"
2,"Noio,Licorice"
2,"Noio,Licorice"
2,Valve
0,Nexon
0,Nexon
0,Nexon
0,Nexon
2,Nexon
2,Nexon
2,Nexon
2,Nexon
0,Re-Logic
0,Re-Logic
0,Re-Logic
0,Re-Logic
2,Blue Mammoth Games
2,Blue Mammoth Games
2,Blue Mammoth Games
2,New World Interactive
2,New World Interactive
2,New World Interactive
2,Valve
2,Valve
2,Jon Sudbury Games
2,Jon Sudbury Games
2,Jon Sudbury Games
2,Kojima Productions
2,Kojima Productions
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Capcom Game Studio Vancouver
2,Valve
0,Centauri Production
0,Valve
0,Valve
2,800 North and Digital Ranch
2,800 North and Digital Ranch
0,Boneloaf
0,Boneloaf
0,Boneloaf
0,Boneloaf
2,"The Creative Assembly,Feral Interactive (Mac)"
2,Valve
0,Endnight Games Ltd
0,Endnight Games Ltd
0,Endnight Games Ltd
0,Endnight Games Ltd
0,Endnight Games Ltd
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Valve
2,Valve
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Bethesda Game Studios
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Hardsuit Labs
2,Hardsuit Labs
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,The Indie Stone
2,The Indie Stone
2,The Indie Stone
2,The Indie Stone
2,Bethesda Game Studios
2,Treyarch
2,Valve
2,Valve
2,Bugbear
2,Bugbear
2,Bugbear
2,Bugbear
2,Bugbear
2,Bugbear
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Doctor Entertainment AB
0,Doctor Entertainment AB
0,Doctor Entertainment AB
2,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Gas Powered Games
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,Valve
2,Facepunch Studios
2,Facepunch Studios
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Deep Silver Volition
2,Deep Silver Volition
0,Valve
0,Valve
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Monomi Park
2,Monomi Park
2,Monomi Park
2,Monomi Park
2,Mouldy Toof Studios
2,Mouldy Toof Studios
2,Mouldy Toof Studios
2,Mouldy Toof Studios
2,Mouldy Toof Studios
2,Relic
2,Valve
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,Crytek
2,Crytek
2,Crytek
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
0,Facepunch Studios
2,MachineGames
2,"Rocketeer Games Studio, LLC"
2,"Rocketeer Games Studio, LLC"
2,"Rocketeer Games Studio, LLC"
2,"Rocketeer Games Studio, LLC"
2,"Rocketeer Games Studio, LLC"
2,Breakfall
2,Breakfall
2,Breakfall
2,Breakfall
0,Cybertime System
0,Cybertime System
0,Cybertime System
0,Cybertime System
2,"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka"
2,"Nina Freeman,Emmett Butler,Decky Coss,Joni Kittaka"
2,Valve
2,Minor Key Games
2,Minor Key Games
2,Facepunch Studios
2,Facepunch Studios
2,Valve
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,"Midgar Studio,Fusty Game"
2,"Midgar Studio,Fusty Game"
2,"Midgar Studio,Fusty Game"
2,"Midgar Studio,Fusty Game"
0,Volition
2,Rockstar North
2,Rockstar North
2,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)"
0,Valve
0,Valve
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,"Rocksteady Studios,Feral Interactive (Mac)"
2,"Rocksteady Studios,Feral Interactive (Mac)"
2,Valve
2,Valve
0,NEXON Korea Corp.
0,NEXON Korea Corp.
0,NEXON Korea Corp.
0,NEXON Korea Corp.
0,NEXON Korea Corp.
0,NEXON Korea Corp.
0,NEXON Korea Corp.
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Grey Havens
2,Eko Software
2,Eko Software
2,Eko Software
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,"Ironclad Games,Stardock Entertainment"
2,"Ironclad Games,Stardock Entertainment"
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Tripwire Interactive
0,Facepunch Studios
0,Facepunch Studios
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,"Ludosity,Remar Games"
2,"Ludosity,Remar Games"
2,"Ludosity,Remar Games"
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Kyle Seeley
2,Valve
2,Valve
2,Valve
0,Valve
0,Valve
2,X-Legend
2,X-Legend
2,X-Legend
2,X-Legend
2,X-Legend
2,Valve
0,Valve
2,Valve
0,"SNK CORPORATION,DotEmu"
2,Spiderling Studios
2,Spiderling Studios
2,Spiderling Studios
2,DONTNOD Entertainment
2,DONTNOD Entertainment
0,Valve
2,Valve
2,Valve
2,Torn Banner Studios
2,Torn Banner Studios
2,Phr00t's Software
2,Phr00t's Software
2,Phr00t's Software
2,Maxis™
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
0,Infinity Ward
0,Treyarch
0,Treyarch
2,Facepunch Studios
2,Facepunch Studios
2,Crackshell
2,Crackshell
2,Crackshell
2,Crackshell
0,Tripwire Interactive
0,Tripwire Interactive
0,Tripwire Interactive
2,Freebird Games
2,Freebird Games
2,Freebird Games
2,Techland
2,Valve
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,"Monolith Productions, Inc."
2,"Monolith Productions, Inc."
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,Avalanche Studios
2,Avalanche Studios
0,Avalanche Studios
0,Avalanche Studios
2,Relic
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
0,Scott Cawthon
0,Scott Cawthon
2,"Thekla, Inc."
2,"Thekla, Inc."
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Telltale Games
2,"Circle Five Studios,Pub Games"
2,"Circle Five Studios,Pub Games"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Valve
2,Valve
2,Tripwire Interactive
2,Facepunch Studios
2,Facepunch Studios
2,marbenx
2,marbenx
2,marbenx
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
0,Avalanche Studios
0,Avalanche Studios
2,Telltale Games
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Daybreak Game Company
2,Daybreak Game Company
2,Daybreak Game Company
2,"Firaxis,Feral Interactive (Mac),Feral Interactive (Linux)"
2,Bugbear Entertainment
2,Valve
2,Valve
2,"Traveller's Tales,Feral Interactive (Mac)"
2,Supergiant Games
2,Supergiant Games
2,Supergiant Games
2,Valve
2,Valve
2,Avalanche Studios
2,Avalanche Studios
2,"Nicalis, Inc."
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
0,No More Room in Hell Team
0,No More Room in Hell Team
0,No More Room in Hell Team
2,Konami Digital Entertainment
2,Konami Digital Entertainment
2,Team Reptile
2,Team Reptile
2,Team Reptile
2,Subset Games
2,Subset Games
2,Subset Games
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,Reto-Moto
2,"Maciej Targoni,Wojciech Wasiak"
2,"Maciej Targoni,Wojciech Wasiak"
2,Valve
2,Valve
0,Valve
0,Valve
2,Valve
2,Valve
2,Payload Studios
2,Payload Studios
2,Payload Studios
2,The Men Who Wear Many Hats
2,The Men Who Wear Many Hats
2,The Men Who Wear Many Hats
0,Valve
0,Freakinware Studios
0,Freakinware Studios
2,Bethesda Game Studios
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Subset Games
2,Subset Games
2,Subset Games
2,Valve
2,Valve
2,stage-nana
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Dark Day Interactive
2,Dark Day Interactive
2,Dark Day Interactive
2,Dark Day Interactive
2,Dark Day Interactive
2,Dark Day Interactive
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Digital Extremes
2,Digital Extremes
2,Valve
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Trendy Entertainment
2,Valve
2,Valve
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
2,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)"
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,TaleWorlds Entertainment
2,TaleWorlds Entertainment
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
0,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Valve
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
2,Wild Shadow Studios
0,Valve
0,Valve
2,Valve
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC"
2,Shining Rock Software LLC
2,Shining Rock Software LLC
2,Shining Rock Software LLC
2,Machine Games
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Endnight Games Ltd
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Valve
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Coffee Stain Studios
2,Facepunch Studios
2,Facepunch Studios
2,Capcom Game Studio Vancouver
2,Valve
0,tobyfox
0,tobyfox
0,SCS Software
0,SCS Software
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Carbon Games
2,Valve
2,Valve
2,Valve
0,Firaxis Games
2,Valve
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Ronimo Games
2,Valve
2,Valve
0,Playsaurus
0,Playsaurus
0,Playsaurus
0,Playsaurus
0,Playsaurus
0,Playsaurus
0,Playsaurus
0,"Klei Entertainment,Capybara Games"
0,"Klei Entertainment,Capybara Games"
0,"Klei Entertainment,Capybara Games"
2,Facepunch Studios
2,Facepunch Studios
2,Daedalic Entertainment
2,Daedalic Entertainment
2,Valve
0,Hello Games
0,Hello Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Smartly Dressed Games
2,Deep Silver Volition
2,Deep Silver Volition
0,Valve
0,Valve
2,Oddworld Inhabitants
0,Hi-Rez Studios
0,Hi-Rez Studios
2,Those Awesome Guys
2,Those Awesome Guys
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
2,Valve
2,Valve
0,Hardsuit Labs
0,Hardsuit Labs
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Chucklefish
2,Freebird Games
2,Freebird Games
2,Freebird Games
0,Gearbox Software
2,FromSoftware
2,FromSoftware
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,The Behemoth
2,Valve
2,Valve
0,Beam Team Games
0,Beam Team Games
0,Beam Team Games
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Valve
2,Valve
0,kChamp Games
0,kChamp Games
0,kChamp Games
0,kChamp Games
0,kChamp Games
0,kChamp Games
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Re-Logic
2,Valve
2,Tripwire Interactive
2,Alexander Bruce
2,Alexander Bruce
2,"Codemasters,Feral Interactive (Mac)"
2,"Codemasters,Feral Interactive (Mac)"
2,"Codemasters,Feral Interactive (Mac)"
2,Facepunch Studios
2,Facepunch Studios
2,Running With Scissors
2,Running With Scissors
2,Running With Scissors
2,"Firaxis Games,Aspyr (Mac, Linux)"
2,Techland
2,Techland
2,Valve
2,Valve
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
0,Trion Worlds
2,Visual Concepts
2,Rockstar North
2,Rockstar North
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Trion Worlds
2,Torn Banner Studios
2,Torn Banner Studios
2,Introversion Software
2,Introversion Software
2,Introversion Software
2,Valve
2,Valve
2,Eleon Game Studios
2,Eleon Game Studios
2,Eleon Game Studios
2,Eleon Game Studios
2,Eleon Game Studios
2,Awesome Games Studio
2,Awesome Games Studio
2,Awesome Games Studio
2,Awesome Games Studio
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
0,Bohemia Interactive
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,Freejam
2,New World Interactive
2,New World Interactive
2,New World Interactive
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,"Gearbox Software,Aspyr (Mac &amp; Linux)"
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
0,"Firaxis Games,Aspyr (Mac, Linux)"
2,Valve
2,Valve
2,Stoic
2,Stoic
2,Stoic
0,Sometimes You
0,Sometimes You
0,Sometimes You
0,Coffee Stain Studios
0,Coffee Stain Studios
0,Coffee Stain Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,Facepunch Studios
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
